V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,392368169.146705,459047435.659504,519479962.753441,600797134.900869,671815355.340329,749543631.44059,830039019.460805,910430749.510362,999527685.661097,1083282225.7484,1186565960.74838,1271473923.87072,1385106765.21345,1497567584.96802,1600143251.04844,1704868142.07041,1807183717.45712,1938569198.93836,2069415408.57242,2188009036.43645
0,382383199.86273,446613977.31166,504019218.552902,586758462.952339,657587793.502926,734591373.166499,821052486.292753,903371815.55798,988354747.818045,1076379034.7475,1181234792.9783,1263606856.9629,1374150625.996,1469684501.68677,1579939226.76817,1684650050.57255,1803680055.68424,1932694007.9447,2058848840.71685,2161930595.86587
0,344919414.336516,404824612.368416,459562732.531425,538000948.602107,609409412.531425,687213496.061891,769398607.461,851733115.305729,938949484.481608,1025481116.03059,1133119708.06323,1219599009.89805,1331248219.54199,1433864918.35828,1536961985.7264,1639115653.6415,1746444991.03558,1864422435.13953,1991997332.68953,2098570226.05899
0,384236993.808358,441813509.255035,497585772.982334,576473118.61419,642660087.052532,718199705.545478,797069569.23279,874451557.308942,969382875.048473,1064515587.61782,1175565944.53995,1263537359.77004,1369030188.87071,1473200024.78517,1572555933.67752,1662568010.53911,1767741491.83159,1882097680.78918,1992338749.15348,2084309577.14601
0,351163516.674199,412244008.598018,464970875.015233,543816370.895615,616586852.430542,697968229.679541,781173731.186962,860846053.591946,948603175.077865,1040978461.62491,1146783167.53374,1231200309.6421,1343093357.04067,1446703807.26787,1551415960.29214,1653735440.98632,1759788476.55148,1884169034.52441,2007119010.78012,2119698379.1408
0,372531424.569305,430947242.282636,486527308.550656,562870346.899537,629258086.474273,702587981.469181,785041934.468198,857171192.176861,943521889.362079,1019173398.10224,1121002856.87587,1206412213.26326,1321995417.1798,1420582923.42321,1522870787.61829,1626285130.62198,1729643909.93041,1835549649.31034,1938226736.58202,2034050174.66724
0,374268568.557537,436191636.417431,491531454.261602,570118367.483317,643199772.01376,724345876.582708,809642811.67797,893693130.895227,985710576.003773,1078182621.98399,1187127967.09446,1280716641.0674,1397257942.79687,1505566934.819,1613774162.79943,1722397287.61022,1842402783.27204,1969047096.82407,2098456663.7626,2221352508.15871
0,428121822.908376,493488991.77576,557554658.943401,640854940.189503,718897759.854923,806622925.680591,896288177.902632,980433250.545909,1074895704.03066,1170279815.24865,1279822224.51652,1373657787.20771,1496623360.27764,1613667614.34968,1728801575.76762,1832873849.72176,1958777501.4577,2091336471.54139,2223479980.69445,2353681154.98066
0,342764625.745327,402542197.721967,455715573.919019,534553754.082267,603664602.992257,681296397.303943,764725369.82828,842733935.734428,933397127.445358,1019379925.1203,1123727707.58501,1213667452.62937,1328656571.30483,1431617467.65441,1538346853.16145,1636421566.00313,1748993419.91811,1864534394.44715,1983132713.85618,2090686591.66823
0,346039658.863403,407314635.837804,461153860.382795,541850323.328882,611491147.165703,690344856.928252,773619659.554918,857637301.9325,945525988.788736,1036223013.50034,1141992431.55031,1230072365.30501,1341347267.09752,1443511496.85781,1549985243.28351,1652340290.46535,1763554283.26969,1881500641.25687,2009476364.35187,2117918906.07755
0,398641580.50351,462743505.749419,518516746.298454,598259866.14526,674168724.618382,754051448.737506,843547336.396813,924528694.443792,1011729513.05291,1099632490.00146,1204724315.53561,1281878937.70459,1394020801.0391,1508269832.3856,1616086053.58543,1717610631.14844,1836087547.27615,1961002388.00972,2095948687.27039,2218195650.33974
0,345361112.395807,405659891.864971,460576038.871414,539340194.337313,608475438.837877,686576394.430133,770153437.976466,848830523.05561,937276664.382358,1023390343.33964,1124126682.19981,1211153538.05726,1322684753.51159,1432125653.74706,1539505674.84586,1642224000.47737,1751718598.33921,1870221317.11734,1994365034.32073,2105752325.10524
0,462882909.635512,531219847.267856,592634886.211391,673746126.291406,747737602.047703,827848772.516321,922060141.567015,1011379095.20213,1108329265.55887,1200234287.88021,1302077234.36831,1395140860.22525,1511383806.67846,1631911478.38539,1755034447.50568,1862368713.82813,1990247676.26933,2119546697.56333,2257692505.68261,2368811068.35614
0,378903226.078435,442812954.591095,498525459.193884,579904634.610894,652455573.490752,735381824.742048,821253596.959453,903295312.680502,991192868.466598,1086709239.47071,1199934689.05913,1286598294.3216,1399898958.40647,1508030104.7155,1613538539.49107,1721267110.03634,1830703802.72133,1958688418.32039,2092558859.38761,2211820093.97646
0,474180965.783761,545963283.257824,601695274.386384,681963836.966396,753690074.146285,837761221.770316,931596780.806883,1027261119.32376,1125649973.16275,1230847660.82198,1340444965.50723,1447746992.96421,1571263452.64786,1685212197.98631,1809985035.74268,1932167531.10496,2067495437.00932,2187955871.63399,2318891714.72934,2458313593.46018
0,343716214.854337,403872329.122583,459285319.856282,539660059.043205,612171394.128138,690293052.522821,771927195.935586,852583014.153715,941272041.328145,1032363923.32864,1139553954.4427,1223092133.65732,1335151314.70317,1443166629.58045,1548782803.70117,1647588150.29635,1753669130.48327,1875946201.75025,1998802936.98843,2111446664.2122
0,374368289.938158,435602549.109546,492335828.991148,574029328.171383,647011125.306504,727634774.567127,817382192.142379,900369403.989017,988165236.065835,1077239350.77158,1190277560.61737,1277624463.59776,1386383921.74933,1485148293.33791,1585617350.83998,1689883356.69668,1808012222.01375,1923071041.08634,2051532544.70691,2158861242.83961
0,399699432.262725,460285020.096561,516258784.735636,594944586.659485,664141412.828445,745627591.700405,830718091.932973,907784290.700172,995545526.851518,1085838697.57683,1190012433.79663,1281431687.07088,1386393973.75145,1491189281.51127,1595748986.71586,1692778350.57919,1794201205.37446,1909388695.2621,2028442706.45992,2138467344.11532
0,394082779.611272,457967494.387335,514898397.345567,593433589.70825,667091017.572562,745134593.364744,833695795.426341,912735996.988114,1000152451.64861,1096430666.4598,1203831348.21329,1292025752.95431,1399865706.76987,1507070980.18534,1609919835.07198,1711643596.8408,1828358225.87054,1935520091.07454,2065507800.95047,2176591569.11091
0,417443118.628533,478753831.248489,536534381.036971,616946155.025569,688983994.270845,767685441.72469,860065558.25251,952619322.150552,1045631421.47177,1132613076.79677,1246675039.02734,1330698078.88794,1448367989.27054,1564325543.54222,1679749406.73751,1773278141.41973,1873072053.805,1975205700.08785,2088365379.09452,2216018972.85323
0,343829440.70014,405241073.995649,460983822.28236,538153752.664179,608463043.681297,687395913.082754,769724869.995918,851886210.59238,939505651.896783,1024372350.28056,1128860457.33715,1216408582.22993,1328309491.11751,1436054251.01544,1545986064.3133,1646711527.80038,1759252097.27238,1877933351.2783,2005646865.63905,2111162835.72605
0,357245406.322701,420756396.006185,474610559.845195,552703619.134898,624218223.357691,701534565.213224,789179184.492604,872439365.144089,959055965.221786,1047681513.14676,1158120073.60168,1250065603.45609,1360357121.39282,1466962096.13699,1575037793.98948,1670573141.47723,1780691731.14811,1896345724.10719,2021459498.9941,2133899743.51476
0,396792956.420409,458108715.958848,515457729.296545,597913340.85262,672449056.494819,748292180.029565,831681568.646877,906717219.052181,996853634.034147,1091282108.68881,1192587692.97425,1276264278.9662,1383718138.33323,1500577269.2471,1614514786.08638,1720478817.65699,1840311858.95338,1945730550.16493,2046774806.67672,2167241693.43113
0,397795837.864764,465566668.938086,519176064.270717,601144027.894373,670098829.285766,752374256.947782,837331253.38987,920627525.47663,1011523051.37844,1105703333.33141,1210122900.08812,1297974423.11266,1410064102.72616,1524068056.42881,1638116370.79216,1736626823.40914,1857596726.79094,1987088852.89388,2103106158.07212,2208363780.45855
0,382154350.707389,445209697.525572,504129739.662511,583570434.501066,656763291.468762,741797784.895606,833795311.152802,919849945.253491,1007127647.24858,1100069085.71702,1200721709.84768,1292227103.1793,1400055138.53398,1504622963.57052,1616847137.13155,1716282564.61992,1834766458.11203,1957112513.89609,2090569687.63621,2199028056.57557
0,422719355.464512,486213808.45065,546085361.505721,628880764.726759,707342749.040249,789038166.059539,880447549.248772,965670222.202866,1056543014.54204,1152339300.72552,1266743584.88744,1354439988.9036,1472572890.71522,1585708171.5297,1699432229.2712,1811357318.87201,1923717358.06143,2045982236.07197,2171228846.68735,2293506676.91613
0,343764231.187704,404180505.9842,458643289.195221,538067294.623205,607482286.028499,685030143.864621,768889063.361604,850930840.590549,939709663.360823,1027675870.83408,1131601521.88455,1220487303.3164,1330233759.11343,1434336756.96116,1539388514.06906,1643883145.30911,1757208872.31159,1881313975.31557,2001657058.75046,2111047008.33707
0,412903560.604499,477869110.851515,539855820.946737,620883589.873275,693964588.606516,777683981.304142,867773733.296149,953147055.276212,1047135590.09965,1139852393.57613,1251160466.10163,1342148169.07073,1460473454.33868,1567246577.98773,1683910150.10552,1800311682.60089,1915822644.79188,2047762529.17511,2171550768.95387,2274744531.42984
0,363944244.179747,425076330.608874,484128035.553294,564206726.034138,637587068.30252,717679359.595983,804347944.573662,884023776.504119,975184561.262328,1061937806.38896,1163408223.67808,1251848405.17014,1359566176.44698,1470826849.98209,1585341279.86979,1694411677.17899,1803416581.97302,1920560628.91748,2051076437.19525,2155950875.66597
0,364776050.525702,427806582.655063,483092879.939401,562302307.989469,635025838.64875,714523401.048021,797483064.647639,880275179.002167,969546648.172156,1060393439.67171,1167470410.2256,1253675537.83694,1364866117.1665,1475632199.37137,1585701525.58914,1694992140.77795,1811977726.88635,1937512269.48599,2059221962.43396,2176563193.61397
0,451218602.523345,515759177.316595,577553504.025368,664306740.693162,740616542.4052,821962683.32538,906473753.898788,993023525.153323,1091076991.55122,1176747560.92507,1285963736.45104,1370267521.1707,1500296753.89029,1601844269.61057,1714738031.54355,1824805178.50765,1955124301.97611,2091849079.9386,2226567471.36251,2349141585.10433
0,365773334.634464,427958996.813587,483206736.132487,561865496.730109,634510042.207619,715536712.429663,803079694.067904,886101037.940729,973302526.482599,1066984561.30492,1170949076.41134,1257266919.12458,1368790148.20707,1475273721.79079,1587449955.32098,1687666006.77948,1793901838.48114,1915653897.29426,2036088411.41107,2148708749.08959
0,345539881.157731,405790855.465022,461615935.866782,542120280.974774,612655164.482742,692496258.432181,778180992.39136,857326662.526151,946350941.961576,1037335837.60567,1140672811.909,1226615671.06317,1336644419.25342,1440146949.53776,1546190182.88603,1649097398.43095,1762757116.43033,1879154520.58963,2008010493.28326,2122235797.82008
0,432857713.636873,502609426.380757,556776998.59689,637177780.505428,705303380.633015,779959182.95395,874611226.238396,954035795.508663,1035023243.7419,1128695107.98066,1245093376.85635,1334765344.43258,1450667935.02542,1565893911.93382,1676689340.82964,1775207196.52295,1902167662.5756,2028168553.97131,2152818987.94965,2253073443.49964
0,370675037.264936,431926296.455109,483421699.803265,560665932.93322,631142375.793478,712759606.189369,797834244.830541,875868127.901699,965346771.045289,1057337379.44684,1162146297.3597,1248669091.44406,1358977277.36618,1459003828.25675,1557281137.84201,1649695587.3369,1761420358.11939,1872967051.72875,1995358876.72068,2113536736.29291
0,410738160.955389,472369507.130626,529643202.347113,610196135.270816,682441372.256681,764051520.0702,852791217.677272,933745746.317262,1024173634.66645,1121924411.30477,1235198128.24123,1332356316.51214,1442646797.84598,1553439397.52281,1661553708.83372,1772329788.54689,1887574915.1147,2004578514.1089,2137601723.06578,2256274493.54392
0,379547116.620017,436174747.357129,496096981.50754,573696845.556755,642664795.369935,722761799.685978,806123896.018081,889890324.642872,970512188.231637,1057494227.17816,1164260229.16652,1239229288.78326,1348549606.09059,1455120525.5211,1562233517.76602,1665115352.15758,1783156432.67258,1893238087.19296,2000367086.30582,2086334453.64886
0,482027491.507653,547456952.442917,611200111.344099,688161920.439298,765865130.883266,847967493.53827,944183738.103354,1031214285.83634,1131218786.59411,1230426875.82567,1346235892.07057,1438292493.17572,1563385579.30206,1691678063.47337,1790860064.31052,1888734547.17754,2013611956.83628,2148622736.37699,2297202111.58374,2421196428.97405
0,371695866.641478,428866366.322997,484253977.067841,562790452.441216,633980360.791988,706576702.472572,793127414.657253,877552007.554974,962088554.17856,1041320701.87558,1152532050.52489,1245017872.60631,1354868845.12466,1449044813.82125,1553750035.99141,1645414031.21591,1748699791.33992,1861047967.42134,1960691647.49122,2056562481.75342
0,471133214.993702,539746572.112446,599308746.669038,684392645.902553,766000523.424539,856682870.116945,955769035.151178,1040401830.69107,1137688714.85112,1225977192.71522,1337745842.16357,1430695559.86524,1541493240.57315,1652861942.05469,1762910466.07015,1883625808.55557,2017942734.30282,2160215639.45431,2301363827.89298,2441749944.4063
0,392482608.16675,455975290.511661,514282869.1065,597761265.409911,670953745.316769,753814656.553699,840542058.464335,927258013.110693,1014198691.69871,1109865015.54115,1221197306.30463,1309857536.09044,1424871980.0303,1536106165.68141,1640528291.25983,1745091567.27413,1865234736.96522,1989267512.0662,2116124511.65753,2222109961.54018
0,364061989.531125,423056377.703279,478551311.608818,557190897.147045,626328952.528821,706492008.534069,789002786.933189,868322471.831567,956797429.032083,1042577153.29674,1147485025.56055,1229213970.49596,1336330070.32014,1442287133.25125,1553794865.94699,1655914644.64031,1766463246.9202,1880423289.98097,2011684589.99244,2125974705.80146
0,438805982.923527,498786299.550409,563974147.058119,651654533.09617,723515726.261023,807351618.077927,894989517.267925,975768511.264893,1070364098.23267,1161499517.17448,1258457604.25249,1337037343.52912,1443879568.3965,1550465149.3139,1658815401.18593,1771607337.77669,1871256447.60369,1987466278.99626,2118661968.09995,2224322303.1609
0,379908837.582248,444925093.995586,499051864.553754,581339286.847502,655259824.185677,736623727.493008,826680336.373574,909848708.268074,997948366.784523,1090539170.67387,1195072708.68447,1290201149.78776,1400450900.67458,1508012508.20278,1621748728.31771,1723440345.57468,1830955217.94532,1952202116.64043,2073417165.32328,2179633085.35095
0,425692705.672172,492345757.702311,545552839.32489,628842128.56114,700218719.899976,775413385.98957,856437735.523524,944641912.939656,1027974799.35429,1121939541.71462,1229324137.14872,1314319669.93149,1416734717.09652,1515893565.18415,1619086425.23616,1712407668.00652,1823956506.64082,1936148655.05054,2035755017.36945,2133631920.37775
0,496731156.711306,569995554.627214,631824386.623523,718415757.966803,799266096.957905,886023681.043037,981558464.234641,1076667545.56951,1175113143.32451,1266392464.4902,1394851349.32788,1494510657.44251,1623982933.30347,1738647977.66869,1850661249.84123,1973991318.86212,2089276128.11358,2224498824.333,2363460050.30806,2483136837.76058
0,414571335.329824,478868015.559361,532356882.586913,618393184.096448,688024740.750223,762931971.796036,852225450.782435,934184443.051692,1028529094.50512,1125617009.69603,1239008223.95695,1334296127.27578,1438463541.79829,1549448520.46111,1651520380.60157,1753719507.87303,1859037929.50051,1985954300.01954,2103199067.45292,2207773500.4934
0,380897464.668533,443089774.924942,498365898.903055,576973652.085093,651959557.000307,733821893.397373,819596215.071935,903742246.756998,997584342.180562,1089688076.6093,1193568615.74169,1285617434.3501,1399702325.85085,1504475083.22731,1618539882.8592,1724470312.28253,1839817468.54705,1960992952.39945,2092278018.43546,2198241409.74192
0,417391331.711591,477290369.100796,529706696.83032,610664818.149936,678580621.304795,758786721.403554,841962545.802142,923960555.975601,1014943811.99583,1101707130.15513,1197377007.35885,1278110941.8828,1401255721.35722,1498949585.4823,1613870177.85476,1719576514.92892,1818228672.01399,1927776961.42863,2060039411.51852,2186983086.07401
0,431099189.365087,495901631.242174,547931141.615221,627917051.770874,709094529.638694,796032555.641149,881682917.679186,969435948.048014,1056433497.23687,1147178383.17022,1264210631.4609,1355682601.11872,1463977678.44428,1581487237.87173,1689209616.82947,1784967113.56779,1892252292.24144,2009400019.90131,2142389946.84298,2243517886.74251
0,363754513.552874,428021593.419547,483401970.886848,562143501.218255,632725894.413135,715682514.375786,799885376.506717,882640053.619221,974635875.369177,1062147688.63317,1167922244.02856,1250755792.1133,1361798580.16928,1465555498.18679,1573956792.05398,1676350470.42804,1786545769.74773,1908062560.72446,2039028624.20754,2148592830.07922
0,412611845.984324,478552718.511657,530317234.326061,607678608.588181,681330995.540711,756672657.844333,844712424.013465,925857116.742583,1019493485.11943,1105719537.04361,1207276734.57635,1283111208.08761,1397329958.39367,1512996345.8029,1612595315.06528,1717370323.21399,1819315726.49455,1928131529.24312,2035872607.48648,2134313660.8908
0,427390565.857983,495173970.765532,553525134.877502,635436028.053737,712393194.413643,793258993.112903,883324897.619648,963815123.298753,1054986022.51449,1149449746.23837,1258181711.0291,1355905809.85699,1476896368.95049,1592212527.35074,1700678342.76718,1806395121.64101,1919025582.01046,2047321457.04677,2177992281.00382,2299422014.4646
0,384733856.01113,448304342.418882,505549838.562712,582403734.695138,647819004.149252,724950901.084805,808877072.06832,898077813.189622,979655973.539637,1071097264.06477,1176632541.58284,1261940866.73452,1378343336.22853,1481123824.19208,1594080924.89766,1702754212.43181,1813688366.91975,1935133278.23328,2049174729.02255,2161500548.01856
0,483423063.653,550416711.357111,609945804.649327,682172734.221059,755111112.10565,844003651.162806,934793213.459873,1008083550.63781,1094483432.69532,1169689321.89675,1291465034.97012,1391344115.86556,1507790114.95615,1617504243.60591,1750917544.92255,1854975298.81628,1975508649.06706,2118935461.51344,2259345544.20875,2390153812.2601
0,529187421.551457,600602958.26583,664792770.20613,755514481.277003,838651435.280404,938614794.568631,1035319375.80958,1125287746.849,1233707652.57797,1333720737.01889,1445258250.74606,1534071457.11577,1671339125.82461,1802638367.61809,1902804793.22127,2005425940.96931,2102557902.04504,2245601436.60097,2366426675.77518,2475975363.15796
0,429753960.2729,496329495.594696,558180344.85247,644738559.508605,720895086.709985,806062030.652266,900349545.474147,981517361.689452,1071521415.64224,1163408254.47172,1270671508.24142,1367162848.39185,1489717870.92013,1598951897.15352,1707916298.5722,1824366091.92717,1945273895.68263,2068992558.71912,2191923863.0522,2297523870.59525
0,353158727.953814,413479428.678738,469543129.520422,544081646.03136,610587346.804593,690667275.013127,771017741.029997,855252590.945764,939689727.059736,1027963441.10419,1136937332.0309,1228803150.46805,1332073730.50635,1436995061.52029,1542180604.48631,1635749011.95594,1742406220.1,1853390883.99169,1979943533.00025,2087051763.44518
0,393861733.771643,455969535.948089,513693896.925719,596605584.693621,670167094.665015,748426331.700544,832601766.491042,914944332.726029,1000088807.57357,1087398078.86997,1193752685.39796,1275083646.95707,1380775249.52389,1487280419.50098,1596569572.81503,1704216580.88297,1825661672.09293,1937622222.09753,2063991042.26877,2169871080.90716
0,376952358.039693,442954044.661135,500183534.942535,577597395.578071,648477188.367571,730050696.304481,812281698.995094,892200447.976616,982678671.936108,1071794980.11853,1183916030.41751,1271441739.48256,1378254781.31483,1483937564.33057,1595330238.56918,1698068227.96976,1800653498.62696,1929124895.6535,2048825045.19956,2147711721.13412
0,434673652.994472,504359711.956085,565325717.882004,647369840.566511,722721973.629998,801588673.916143,896348965.86294,971600608.076609,1068028047.46751,1162809525.85639,1277077689.77502,1371529106.82893,1499018601.70908,1608233002.15333,1725847061.21345,1815755370.72727,1929309493.55864,2051803824.81709,2168830897.57155,2280877545.33446
0,346390138.730607,406765892.947749,461276724.891198,537841358.749485,607727608.035624,684861626.218301,766917412.125342,849186123.792094,935188855.406683,1025157722.16951,1127774296.60765,1215431180.73444,1328753886.36385,1434655173.3342,1546040492.84486,1647583063.7604,1753671632.08037,1877212515.55436,1995437461.91941,2102096639.5992
0,452785374.866967,513518478.565902,568676726.169024,652895725.053174,728089360.77921,807296986.778503,897583609.262227,989153242.210924,1079174801.03941,1166376716.55044,1264338778.60667,1355968520.69662,1482790736.04768,1603991508.06357,1699918631.03979,1797866638.1325,1929888209.34715,2035525130.32192,2175649687.35331,2314662445.46988
0,342688664.237207,405143007.132348,460987888.470545,540188096.114934,611189974.336463,687571514.751046,770646548.017898,851115522.141527,940330635.588595,1030781442.1441,1136852759.00978,1227021286.18814,1338641394.86922,1445035785.49294,1554559370.98912,1656524255.49453,1767371812.32178,1888634071.09953,2010760019.40202,2122845055.6831
0,379309157.677875,439903436.357296,500045943.646038,580045981.931289,655217547.119703,737787345.476394,828136192.084555,912366274.341689,1005365841.3876,1100985413.6488,1208268292.6602,1299251580.80983,1411144552.26247,1514164567.75395,1622699474.58303,1726607842.44407,1834658725.30467,1957530921.84681,2085856576.70676,2201056088.35746
0,367261565.090628,427269872.365733,479133085.578729,555073648.430027,628098624.156557,708361874.792601,790990649.415524,871887368.512847,955519054.645547,1047042722.97523,1157410421.54292,1243037662.9241,1347567600.74976,1447616606.49848,1548552277.85241,1636620503.4775,1746354187.69189,1865230706.58309,1979216310.06632,2092713497.68557
0,383102565.727071,446742025.416862,505398302.326993,588289786.616548,663961656.105258,742459004.249295,829412765.956666,914824078.365216,1005887823.54332,1097870517.88351,1207150672.51007,1298728866.76615,1412028535.44262,1521975226.76944,1631408570.56136,1740606419.24884,1851456882.03828,1978430903.63284,2107209777.40881,2226563945.71886
0,390918403.809811,455136288.853179,510570518.47724,589480146.245866,664508809.066136,747309717.832947,835426024.138416,919677725.456617,1009980442.94195,1105290106.68432,1210891344.13319,1302317555.55433,1424068368.74925,1529476822.17776,1636046391.26942,1737878313.93898,1848786106.06582,1975053750.21203,2110897585.23743,2215865408.05353
0,417076961.953455,480698502.193221,540540352.420002,618861372.353333,694939918.197832,774898515.066084,856433238.714925,941839866.44637,1037982558.74506,1121157918.64381,1233772992.18635,1324074856.32979,1449403647.88739,1561813583.27967,1677358808.12987,1781542085.48254,1905447804.23025,2037562816.71417,2177978327.24839,2296319685.36596
0,387940162.479292,449449646.836032,505849330.843783,585632834.648093,658383929.807958,738618205.01265,824157526.242139,905232724.882688,991246949.451561,1085627406.37967,1196049851.87559,1274082186.35442,1379862746.72421,1479167539.50025,1586917214.75496,1696948334.8472,1796193963.99338,1910513070.74793,2020975984.29647,2133200600.65556
0,344917118.382827,404592399.827841,459747239.199874,538777038.481261,611038832.814713,691703410.650633,774971098.866773,853977803.732075,938886254.706905,1027637697.35307,1134142937.124,1221922143.88537,1334905573.49279,1440276571.34831,1546558605.1536,1651318864.01718,1763426840.26323,1885355776.38629,2013163246.28278,2121511170.04631
0,484890713.836694,556041148.62968,617570857.50831,704769909.037059,777238203.417551,860900861.835766,955714773.11369,1048865959.76902,1151991029.20171,1254637077.15508,1372097755.53691,1481588218.28085,1600390049.9825,1722171777.24172,1845052469.0582,1959201639.30435,2067043789.27459,2188243906.03116,2310057294.02291,2441751708.56344
0,473260177.196727,543430010.644396,606175283.826023,688991308.051384,772244675.540462,854547561.822802,949433938.431449,1035518533.28778,1128346441.5912,1220812733.77328,1328268643.29934,1423071958.79442,1540660876.02533,1639617720.02067,1741333813.27585,1830505230.77022,1929879117.15128,2037308873.75364,2158787003.90624,2242884090.84554
0,468255920.076749,540170077.36373,605959598.039226,691964895.176913,772107622.109181,854747037.998696,947379728.657251,1035953567.13615,1129948718.72836,1232529309.98991,1337579666.37421,1440230027.53003,1563840764.47755,1685404925.96858,1795174621.22434,1914925131.31989,2027014509.36919,2163656027.04378,2291164704.69277,2403394478.14383
0,475912567.437219,548400506.619756,614468004.235788,700471858.527007,778960936.059156,866055074.28725,966323583.144452,1055036106.84379,1152322183.33063,1251710004.47445,1358039346.6866,1443779170.72723,1562539494.18746,1681405016.12627,1795496739.236,1889431130.22134,1999787244.48894,2115746108.20696,2243626082.11362,2355325822.08447
0,346259930.964778,405735847.254515,462855279.747257,540137460.768718,608675639.923542,686667527.314144,771802995.554461,854334900.621118,942191925.859743,1031748809.22608,1135137059.382,1224447649.29491,1338365565.48667,1441741092.94962,1547921694.06374,1652559985.37012,1762705318.90426,1881635195.60309,2011457908.69283,2116656932.53866
0,405704932.652934,469017522.92377,528899863.515596,607297052.593863,679700034.045961,761679614.980977,851706978.80796,933300083.751097,1025259702.81108,1119473921.93584,1230845900.22309,1322036470.18108,1428311672.52615,1542522704.25156,1652687992.56488,1757928755.7362,1866992284.96164,1998458631.84365,2139153834.15966,2264220965.13849
0,406481424.663165,468768101.284189,531217427.284588,614134353.46504,688914479.034432,772646662.535595,862312413.481184,944556493.844895,1038222997.87495,1130114747.39757,1239646411.43374,1336958027.23806,1456398495.7638,1574799387.99258,1689353026.54933,1793044639.0419,1904884653.75978,2034584212.61995,2161292472.28637,2277156931.55786
0,363776042.733801,423696329.474159,479384215.032785,555674552.140636,628157123.024904,708514104.858191,791364136.834864,876625437.156364,965639894.578719,1059245385.52677,1160728102.50184,1245007107.59276,1359291601.27,1463922689.16357,1577014754.64567,1673959112.09026,1784583505.16532,1910284252.46609,2029021784.45827,2146520589.1874
0,411622236.594844,474570337.717872,533047020.476799,616228068.695713,691951764.963032,772862013.333027,857343989.981284,943520296.918647,1036121447.68484,1129853415.91788,1238612557.38213,1327220680.17683,1434481856.81737,1545851910.64731,1653938349.7649,1764683386.89521,1865051347.35382,1985072159.92825,2106251253.35345,2221205252.27761
0,395660804.735659,458994307.497904,519465535.557589,600462325.6818,671998027.140404,753280572.770711,843617908.951281,922611991.732291,1014124975.12304,1107847865.97251,1215530316.35368,1301715410.25417,1418091217.43873,1522400280.62323,1636666715.51963,1744685571.56148,1855741737.64681,1983616331.37221,2104700339.057,2219013491.07396
0,487381175.608501,556697770.601334,624786485.074007,708824220.306179,793200209.956805,886955818.132348,980791075.307009,1068043528.56453,1166782725.23501,1262433763.55375,1369333106.32951,1465989893.40651,1573741526.57117,1691118189.11651,1807032820.03007,1926226607.69927,2061953416.5017,2180555270.38753,2326537189.1129,2441502206.35343
0,451536699.172592,513404953.058956,574614965.547629,657722241.595082,735347051.344676,813229251.30195,902772897.899509,988080967.826036,1084939388.93444,1180022467.99139,1283972627.7039,1380889038.9925,1508283712.3987,1617858631.95766,1726747563.66256,1832297664.27195,1941574028.34351,2070000611.73749,2205747252.88998,2337176458.17994
0,390475485.693761,453851167.030375,512339329.330418,595298865.818567,668688512.473288,754194656.192788,842816788.731945,928863667.567289,1015201975.2494,1108003777.86806,1218386098.64145,1305754377.59102,1421265760.43689,1534213911.41143,1643566840.27432,1754803757.40833,1860105951.05649,1980533398.13418,2105855156.17834,2230106878.85728
0,396516703.267438,460460957.490175,520329155.681406,605015080.236228,682395229.452067,765305552.693281,849471702.178095,929646825.925934,1026361853.56562,1123871229.03019,1228991070.97272,1322744088.26899,1442374467.89505,1552972294.26142,1656201763.27147,1759303968.86688,1865461349.06918,1994141745.72514,2131555643.68967,2242899196.55089
0,427507601.967563,491543133.666419,547252670.351011,625220351.310919,700687165.920115,784087034.125836,879642217.673319,963420906.197424,1061948877.03621,1154041715.40012,1265766335.67973,1351945689.04236,1472687500.53772,1581959320.85772,1706239680.99565,1820564178.38981,1947506770.31137,2087894330.48883,2218461688.36897,2342749729.33332
0,405625357.147953,468713919.353325,530092042.912873,604382027.39255,673132902.266512,750667344.173979,840130582.817497,922221225.149016,1009344839.79987,1101862922.68239,1214075747.95702,1292147766.18732,1404988112.12071,1512417217.72672,1615639651.30885,1724766024.7282,1814834255.4951,1950081445.02335,2078860271.47367,2204189643.34752
0,346048556.051981,406836621.840327,463643435.338003,541806561.347688,611602890.571966,689192881.202427,771701745.599639,853029453.611523,940559387.151134,1030672786.55778,1136088654.60736,1222361800.88246,1332948426.69636,1438823612.28323,1545494204.01637,1644773532.27587,1756968895.15094,1879805610.53678,2005245272.28452,2118960642.87194
0,381039153.387085,442729394.02617,498121607.040733,581919231.692533,648718653.377989,731409894.317027,820079139.561111,904259068.383584,999241787.50692,1091973845.71354,1196544452.43411,1279624885.67965,1393494371.95417,1501626991.13843,1607060649.69548,1713675324.9457,1820498119.37453,1934894373.34363,2049500873.57526,2164513617.11139
0,380366185.536445,441927726.36991,499325450.86392,581060672.317238,655099136.312574,735178923.931433,820877510.386439,908292024.833965,994954827.355164,1092198666.87581,1193665013.55855,1283399566.16401,1396124682.06371,1505500137.50331,1598763722.1785,1707177617.36405,1827176061.93325,1947832742.61407,2054479370.47437,2151870918.04837
