V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,239330551.760517,300609838.696242,366007905.621925,436082739.1834,510102978.754358,587901840.208944,669726652.359804,755465618.273079,844741834.768137,936807249.289116,1033112460.32422,1133003212.11137,1236726509.41951,1342857780.02704,1451797875.54131,1565245358.65245,1679071311.41508,1797592144.23602,1915296193.66889,2038452579.33095
0,248728428.366041,310564713.011625,376833932.306304,447828558.776387,521361533.050539,599637931.17036,681019583.378217,768632761.926694,861177995.891798,956483222.143841,1054233893.06125,1157510091.16257,1261001005.75662,1370840696.06874,1479812298.00498,1591031473.73401,1709689881.1305,1823533200.07,1938019884.93767,2059819153.24439
0,315567008.116392,385756476.008446,461072468.15957,541344063.885373,626260769.148399,716854437.48476,811306743.188852,906485465.282803,1008864746.88867,1118209133.68017,1225922645.10322,1344688562.34149,1465043981.78808,1583273077.4012,1703077941.46415,1824465444.98439,1959057928.95941,2096968423.81674,2225102967.10523,2369142332.84688
0,239015417.78301,299719125.314068,364548014.762221,434597038.779999,507589498.240847,585535902.709149,667401173.062095,753465276.094599,842632829.219404,934639278.042218,1031976535.84785,1132623123.18341,1236422830.3156,1341746354.99637,1450205090.66088,1561575231.36272,1676650222.94644,1795186203.54663,1914954419.46476,2034379539.52392
0,239113292.79101,300791794.86859,366229690.976512,436419527.381113,510519807.087071,588282109.063379,669700040.954075,755635820.058569,844786922.24486,937676892.444187,1033454213.09035,1133706547.3026,1237912008.84393,1344531091.80734,1453776908.58818,1566935843.10805,1679471530.43812,1796544993.72544,1916792906.41394,2037674744.77639
0,285629927.711418,352050692.095949,425060409.83888,502573257.169752,582875025.465437,665684632.868281,755834826.004914,849251974.61251,948478405.089613,1051291174.03295,1154497350.58202,1260667887.22161,1374523668.20551,1493193227.17202,1614455271.54368,1733039655.54873,1852709322.8555,1982549883.66809,2112702803.73594,2243003419.88975
0,238740356.036099,300179984.616929,365353015.374279,434919200.178463,508858572.3238,586433957.557214,667449240.968224,753061649.355658,842901804.670512,935694534.768269,1032098983.7152,1130503038.1081,1232564680.92432,1338334743.60662,1448148467.65566,1560510125.45223,1675603055.00336,1790730256.31288,1908218740.05539,2029158326.88569
0,257144197.082368,320357007.152852,388855442.108531,460350166.438298,535992981.905664,616438691.518154,701798608.859801,791598476.821579,884337321.181234,981176172.993869,1081756279.82364,1186086720.662,1293981149.03701,1404523037.01557,1520205766.1555,1637922447.63255,1755874465.92968,1878983544.53101,2000213797.72207,2124686217.6381
0,262912813.940331,326875998.401432,394549241.304139,468591394.823902,546025940.114386,625869553.464252,710533497.048906,799849221.614657,892121426.232335,987760977.472372,1083265842.65008,1188481392.9106,1298391512.25539,1413242048.82906,1523909179.13676,1641915229.64976,1754237944.41238,1866791035.26182,1989852924.78579,2118377646.57353
0,251903076.314418,313623446.084728,380205229.550856,451229582.490614,525865269.777693,606752915.994051,689753267.497868,778327465.387352,870227933.378017,962790186.078442,1063095383.68299,1165848435.89743,1267865155.77892,1377743013.08236,1492213556.58774,1605548527.74842,1721128449.64715,1836210682.38254,1958464567.54375,2072443051.89709
0,256924132.925704,320756587.278447,387957617.899278,460382144.524106,537354073.933426,617839457.378045,702897039.767017,792033164.429304,882464235.580987,978216415.069883,1078013110.32443,1182961697.28402,1286338181.21027,1396062495.32,1508331889.51857,1623635759.73738,1741623428.81757,1859313504.01331,1976908704.69193,2097746969.18076
0,299271970.892289,368957246.390828,442939449.182563,522922867.759459,606561048.949652,693881198.755816,787716830.105791,882451420.075758,980714089.901769,1079805692.84303,1184644370.00421,1296690974.17512,1409138827.64417,1526014016.97379,1635765099.12485,1761564948.85533,1886528020.3396,2003370670.25338,2135915937.42709,2267364039.40331
0,259234808.261163,322388615.133514,390787143.872589,463673072.442531,540992025.933686,623533093.581293,708803774.043561,797206117.330707,891491495.395193,988277398.878609,1088553132.22326,1192776025.11828,1301208177.82951,1409845040.1317,1521061119.16547,1638600249.95207,1756936969.85464,1881511603.57809,2009332038.49169,2130712605.15433
0,287765252.899662,354490086.143915,426082532.02199,504039199.610855,586096602.577459,671387899.355879,761084200.995252,854599580.456377,951504530.604664,1055262603.4936,1157900542.99402,1264812291.91891,1376517951.7131,1494385921.15829,1615101625.99964,1738091214.1231,1858562761.24876,1982909870.47851,2104800678.79359,2238029238.17613
0,273678003.163774,337107809.565354,405744996.254212,479245871.655891,557814277.20859,640685683.665497,727436456.039409,816958635.141312,912770843.358548,1012754337.15932,1112646348.86937,1215063733.27345,1320908477.04158,1432426952.31757,1544811074.64531,1655812763.93875,1765345909.40781,1882207855.39414,2005310520.98544,2129735942.00981
0,268917812.60865,332277817.40715,402045389.134495,477258853.536111,556172023.397718,640323594.010046,726907340.568681,819895299.507137,916602472.964305,1017503038.64805,1119074606.78436,1227665462.15646,1340429338.60239,1453018483.65893,1570518966.60642,1690730553.03267,1806470226.14417,1932206218.84716,2060538516.60246,2190513207.18908
0,265836603.2093,330996382.657602,399713407.832042,472883197.684792,549702038.232135,632189773.007422,718400847.206966,807284657.519087,898055733.547502,995232062.101771,1098495353.88587,1204148393.62209,1312999018.9935,1424495308.40253,1533593218.86398,1643807872.33458,1760075779.02992,1875839110.2181,2004349821.45405,2125780761.20029
0,239457689.375544,300855894.568518,366031002.814325,435648462.734065,508979232.390287,586546374.679389,667917416.481458,752390514.190605,841561610.385546,935407425.545017,1030226268.45878,1130289916.97859,1233355728.4344,1340532062.02684,1447400332.25517,1559295446.1383,1672561425.15109,1787616081.25925,1905768860.46059,2025240261.54021
0,262835915.090559,328272057.98863,397456679.61422,472034914.236069,550197282.451218,631319234.81903,714679315.889493,802309339.995718,894624810.326468,992689010.584328,1092398821.92447,1196221553.911,1305636972.40823,1419706813.30191,1528757764.74692,1642409309.95061,1758524839.17526,1872479228.60102,1993598921.35237,2116429852.4404
0,273172292.502575,338413574.412625,407127839.45125,482953752.570856,560399194.746274,643537952.005995,729393936.649878,818330937.496814,910497150.394783,1007711863.68519,1107012673.78035,1207686229.33127,1315265413.83806,1423907078.03306,1533375204.41543,1647157591.03718,1765971287.99436,1894318313.09964,2016862686.42599,2146630405.18606
0,239103913.930371,300167590.352438,365541832.630216,435384278.87734,508992892.065578,586569735.70076,668521156.839911,754073364.541135,843670597.840433,936637707.309964,1032382924.13238,1131849843.82215,1233287565.27086,1339713152.00441,1448592985.30619,1559015753.11907,1673754451.85908,1789483973.08977,1908402277.89513,2027581043.39013
0,244678263.020445,307329007.743451,373041999.692571,442306212.498727,516681875.214624,596108887.541172,678859960.253074,765724078.430548,855914877.261613,949586951.992501,1048844698.34976,1148965246.42007,1252765435.17822,1359002925.36165,1470722314.10003,1585831531.59535,1699308941.40857,1815479418.15501,1929616601.72746,2049452287.31212
0,238902651.572819,300103816.759866,366169386.390218,436138515.451725,509837902.523399,588008231.565564,670354108.792697,755291158.398666,844914476.599435,938975864.159753,1034856350.74799,1135149248.32818,1238430118.56154,1345202645.85141,1455967433.14982,1566895356.71945,1679893073.62744,1797990666.73047,1917169835.8446,2040234444.18526
0,248153114.762949,310942759.659918,377316751.182415,448198262.387627,523562239.017256,602666117.687224,687194796.404175,773431699.91399,863489770.537786,956614267.660732,1054267805.83189,1154608984.69455,1258713090.81163,1367147674.81021,1480683227.67556,1590958033.25472,1707780204.97442,1828806066.82911,1952721686.33114,2074454630.1974
0,305103761.483362,371762781.836042,444855100.109841,520352547.808162,602612062.277226,685993939.558124,780145769.576675,876051555.648301,976100070.526934,1081440382.8277,1184894053.77367,1297738971.83959,1407252994.052,1526699324.68299,1648976141.10493,1775275411.34177,1891582919.30471,2012960872.72114,2142527712.37005,2271096114.63347
0,311628159.827829,379950343.920774,449029203.135817,523892322.83056,603768690.911169,697226119.216292,787536834.195465,890199631.986556,986793703.012009,1094893163.94607,1198819535.37051,1315094182.39687,1438550739.24522,1543077513.46711,1663031649.6603,1792991926.49903,1922734750.35551,2056380050.87745,2165752835.60044,2285720051.83832
0,258356066.236036,321788906.834319,389580548.653886,461164010.998788,538141126.819445,619498833.279489,703970379.956201,791795748.630175,884386152.149832,980659795.172453,1081903867.79379,1187437782.44126,1295391621.49982,1407511334.0662,1523491109.15439,1639228784.5628,1761249231.39973,1882866722.6578,2004174728.20263,2128062952.74852
0,280834319.420449,348270550.062437,417736332.441207,494348521.333563,573254108.690751,656995039.409604,747661068.84433,843076592.608055,938923654.000949,1038791930.16445,1142083145.86427,1250060899.0599,1357863406.8572,1464829986.55668,1582261193.67518,1705415538.02297,1817246827.13131,1943126966.97395,2067470425.11524,2200296495.49936
0,258488827.403961,322787918.546507,390745286.007596,463403315.053596,540199832.194869,621423427.018519,707417301.927472,797776536.697434,890493688.970712,987829475.915032,1087712218.74163,1188573934.68505,1295911050.42547,1407707932.72702,1518920090.30133,1633937888.29496,1749997769.72759,1870096464.74247,1995988015.75547,2121360126.74487
0,274145800.089158,340175160.64106,410959435.75827,485620615.340172,564195297.86366,648773316.669174,737334645.438206,827881516.277101,924688891.192303,1023328760.01039,1127004583.16905,1231618629.47706,1341475616.23996,1455462058.49919,1570079139.47684,1687470776.7308,1809606999.92611,1931935524.17875,2056337960.91702,2185013702.60681
0,256930501.577918,319897097.540252,386867847.701895,458878420.021348,535108196.259458,615302868.741514,699582713.841381,788657716.383235,880675964.142017,974008896.635554,1075079449.81704,1177415951.7785,1284180951.21841,1389989964.52483,1501599457.06465,1614308207.31238,1727283091.34225,1850734509.47795,1974622672.17367,2098845847.98415
0,263977909.740314,328358406.339442,398015015.91552,471775024.186383,550234894.857702,634112628.157848,721494923.494925,813299278.846471,906883328.441337,1006772191.54014,1109978544.3948,1213052674.22628,1322850175.42568,1430172952.83836,1545789414.70232,1660714537.38523,1777299875.83588,1899219296.94476,2023518904.76697,2148460179.17936
0,238762195.719662,299429778.502514,364734780.788626,433857304.44096,507360086.179391,584790773.513325,667071238.238335,752766540.632798,842082897.848756,934240419.681487,1031449080.97491,1131050486.62578,1232790810.32321,1337690853.72229,1445691054.89155,1556792837.59882,1669922300.02059,1784908963.32057,1900970440.97764,2019674606.14341
0,247698761.229284,310562666.232219,377376821.333096,448306756.995367,524541436.572142,602915272.023924,685103156.615661,770391916.758721,859779263.598825,953948563.45773,1052870961.84562,1156428223.23648,1260984775.5729,1365908398.46959,1479262115.11309,1592192288.60721,1705595890.21314,1819447351.61877,1942363290.31388,2067084387.12198
0,279702150.530136,346815964.819396,416913653.965071,489073694.585299,567575697.004077,650962646.990573,739094121.981521,833903030.680787,930121587.492988,1031787843.57398,1137970456.22577,1246399628.09592,1359092604.80157,1479166438.19842,1598569269.38219,1715928959.24437,1847572232.10622,1981571109.20715,2111733265.47863,2249651548.57926
0,260183692.94763,324680946.164124,393075696.047872,465693764.16038,542025876.828904,621459603.107252,704222778.636333,795567776.424987,889832445.083153,986085325.569759,1086176973.15885,1187262325.75431,1287932400.33338,1392849010.63454,1507649890.9117,1620304245.21428,1728640254.18277,1847593632.04064,1965967581.92688,2086454275.77738
0,272053417.957999,337563108.211869,408340770.981822,482722405.448596,560762692.871289,643603619.342159,730776325.757488,823269003.34322,919205191.826416,1018326722.93492,1119991119.78042,1226475910.92207,1339190818.79914,1451614979.54538,1567715497.19808,1689466448.72266,1810882478.41376,1933873498.53383,2057853265.83297,2187538686.24193
0,292812026.061258,360597485.636376,434588550.535771,511692773.236503,591790037.273769,678492135.708766,768798258.214113,860439247.886545,954658151.320081,1059192858.4729,1167031643.01191,1280877548.55212,1392697674.32483,1502682327.60909,1617424588.36319,1744434009.19514,1871030841.07236,1998219133.46957,2131906079.16165,2263886025.42755
0,239136589.875601,300942242.19343,366255170.289852,435524340.13428,509103338.100994,587214287.876469,669033884.101321,755054852.186722,844297543.83856,936945018.246592,1033724263.25419,1132856330.17391,1235364920.54162,1340826777.00214,1449433707.67874,1559509640.17418,1672303635.74952,1789330434.38563,1909125586.26242,2028918628.0749
0,271718968.443896,336939716.284877,405767895.968734,481113939.834979,559606620.384736,642816986.448301,731626469.832774,821890150.154954,916046365.262627,1015732924.89579,1119829212.48874,1226423934.92096,1336969171.09251,1449626513.35241,1565645316.05678,1681929093.65954,1803877568.19733,1928108664.77195,2053564185.58201,2186535431.89679
0,255469458.186678,318117356.885662,385451867.87789,458537444.432231,534295911.543403,614029690.123626,697109579.362426,784131388.325364,875744110.762477,969940251.683064,1067263800.9519,1165888651.99328,1270605652.27837,1380467016.75475,1490263991.03965,1604411878.07647,1722219730.9341,1837286334.79521,1962809969.63633,2084248653.34558
0,268731146.273627,332179827.670173,402275534.052993,477063433.426326,554240238.518241,636776777.529213,721737349.933276,810618825.45282,906060832.729972,1002353598.18249,1106006065.45641,1210851578.18725,1318511098.40413,1431657846.07295,1546820099.66194,1665350320.07636,1789305263.19346,1907148388.71413,2029614042.81167,2158970825.74003
0,253570699.489175,316715036.739896,384608852.021817,455427345.485747,531986686.057799,612912907.297146,696771459.406972,784760111.140003,875597620.331096,970290636.51912,1066458810.4328,1166492769.69255,1269896720.26976,1375227235.96922,1489567604.65455,1602626651.62511,1717025409.44493,1835514425.66125,1957469420.45632,2080839653.5653
0,272926353.477847,338723529.648986,408616512.164755,481996279.318173,561952355.23665,645954559.039077,731533644.263628,824222227.050339,922400598.429443,1022211881.99072,1121119646.42038,1226495977.82759,1339808945.01533,1452251735.48434,1568007448.36797,1691078024.93517,1814217556.6649,1939940309.87666,2072226906.60589,2206117830.92456
0,269542780.914484,334138557.94538,403100786.162244,476602456.907889,553669209.20116,636226646.792917,720936391.877411,810004398.074891,901907604.518173,998651245.572572,1096189959.89942,1198594337.88155,1305264403.7449,1413842184.46839,1528412066.81746,1645118549.19469,1768847654.27162,1896370956.40199,2015927902.45453,2146153905.16328
0,246891793.078553,309351014.423383,376158687.242873,447249198.815835,520822196.849205,599874765.917016,682796214.303508,767761644.652613,857867702.643094,950083035.504226,1046413495.15376,1148286689.91348,1251367206.55263,1357834161.54036,1466214655.60639,1573582572.32033,1681848644.76392,1800282803.80917,1917063143.36915,2035565802.71656
0,304916097.372248,373653589.431887,447386729.41324,524849418.4414,609578155.22894,697089315.282303,792773267.809622,888348985.643713,990836726.173883,1097489255.01502,1205555397.71025,1314257814.11882,1433208695.11149,1550543021.28141,1672768711.52428,1804936232.05772,1926097194.13736,2055372860.70312,2178128018.59796,2305234928.56846
0,255028339.952224,319325294.46331,386164667.843263,458110511.162521,534841929.205276,614773282.498783,700381811.977719,788195647.456725,881738606.414947,978085570.668128,1078718591.89534,1181720761.41361,1288864316.08716,1399401673.82619,1513067474.4889,1629125742.19178,1749632884.92222,1873889174.38816,1997790052.17116,2123312835.76259
0,324954349.720321,396248181.55841,472887710.494525,556026574.698294,643397399.903162,734333832.274626,827832287.153584,930376924.257399,1033396779.3745,1143727259.57229,1254718365.63547,1371068714.82349,1491546688.10325,1616039208.28966,1738490529.35305,1868565475.14313,1995545263.85326,2128374873.94247,2269840454.58863,2404652365.61323
0,246332789.13574,309448587.184624,375524925.487688,447039946.614133,521203030.426266,598740467.370803,681422912.218532,767551932.910134,858782280.02101,951509824.334869,1047963122.46865,1147473121.0129,1253220061.0215,1361743839.51732,1470220240.23117,1583304995.81568,1698098931.1141,1814499370.57823,1936015409.57481,2051967447.3566
0,324167819.871283,398056917.507829,476569024.922645,558455827.59025,641249204.86759,734404318.680149,831673415.254977,931168173.694048,1034558540.93922,1140422366.03944,1251254662.27965,1373339670.97645,1498877760.62556,1622467433.13617,1747510523.96181,1878862535.84196,2011841952.96184,2149559125.97539,2287447575.68963,2417211132.19568
0,281235486.445572,346125471.37924,415263616.997355,492205785.050446,571805030.925902,658199590.762631,747691991.177187,838201038.920044,935107960.71097,1031576758.95212,1135234065.15927,1241657014.53439,1350418453.39086,1468594573.62293,1585135472.90091,1708344565.92137,1830488390.1564,1958960923.67105,2086184936.01532,2209072370.88346
0,276032711.971027,341044414.450724,411648915.06543,487885056.879883,567436581.481782,651524763.580876,741134038.140998,831449037.299414,927315198.881394,1024075384.03685,1125688314.37872,1229706758.37896,1339718068.89304,1452703677.7778,1565204993.69764,1678753439.21598,1792346024.93489,1912387896.14178,2037268025.69953,2166307495.62748
0,295678313.001976,362543216.61334,433705203.976269,510876954.011015,592400500.076506,678935016.939558,768731417.228852,862365125.142163,962416865.544205,1065838581.42546,1173180571.61777,1282722179.49588,1395952408.48023,1508544311.5581,1633106840.70547,1754835718.14657,1884623831.8788,2019839197.14618,2151977024.79257,2294729905.20916
0,260092424.08398,323153652.721846,391594480.383461,464375241.318738,539797795.606886,619952515.686859,704332286.345913,793854502.980777,886490474.806188,983671006.920435,1084208175.72534,1188866117.5797,1294388017.24595,1405180671.13017,1513526224.89013,1627087675.17958,1741277791.20084,1862539041.29772,1981648940.90211,2102286331.43519
0,323407617.830638,396697504.589756,472778041.223564,554763925.817838,639588580.922291,726131029.944685,820786073.919917,915354631.821945,1019336655.85539,1125875355.35887,1243190830.86647,1354893687.24948,1466762186.46339,1584927552.20127,1705324143.87549,1826655407.69248,1965008295.00368,2093018202.05273,2222789238.80545,2350915943.3114
0,293908383.730529,361700435.604646,434399948.077741,513915074.230954,596986442.117785,686087889.304508,773406274.973384,867060003.101826,964172458.48263,1068075130.01982,1177650835.64924,1289525418.99158,1403132126.7146,1519137889.71285,1639044349.46407,1760069544.28,1887399226.8891,2023975433.25449,2159737216.40633,2286140840.97666
0,253060551.285215,315808395.979366,382943205.036775,454690862.449549,529450502.481588,608830512.509884,693902682.434915,782979282.577882,873245050.366304,969260883.920208,1067030881.65002,1169418055.48724,1274955060.5048,1383254483.26826,1494574818.17908,1610484440.91042,1724159985.40215,1845253052.2102,1966207726.85748,2087568755.91286
0,328157777.509695,399517710.338559,475188634.995182,558316626.302899,644707613.701546,738695278.144073,834753493.88187,940862789.52034,1052695071.31544,1156369445.53741,1268399704.18958,1388498315.40085,1512682627.04322,1640238869.53174,1769538788.54864,1907160235.19833,2044604360.41468,2175704574.98738,2320987866.90016,2457250526.77938
0,249384192.48618,311713907.758302,378664991.971209,448332683.679837,522475292.281002,600436307.608183,683609315.439904,768611861.287317,858886744.624272,953522461.948272,1050899269.07723,1149600586.30446,1254208710.92572,1361450018.13684,1469447205.87348,1580263367.93163,1697674871.29963,1816457354.49972,1936780437.82528,2058938710.02729
0,248761953.760199,310450953.708903,376453029.267402,447110117.945274,522414131.343647,600293490.822739,682954678.269219,769577764.588684,860314923.662778,954989488.044684,1050681766.4865,1149291708.84389,1253272970.73483,1360669622.64629,1467443095.89877,1578790918.36073,1696975100.19781,1813048233.53733,1934161687.24738,2051608048.6024
0,265652257.359191,330408811.446939,399669351.158441,471951765.969463,550787296.234416,631652288.525547,719387962.457508,810678353.719653,906199970.418415,1004305350.19572,1105620988.66057,1208615588.90543,1319362556.11752,1433591215.27381,1552054435.53011,1668311073.82973,1790977138.46264,1916404634.507,2044424321.32691,2174015048.8323
0,252344219.509778,314515965.815353,380187237.896176,452149383.275151,528203035.253865,608188384.785069,690963699.844356,777079732.014235,866793456.890158,961466561.949178,1060325225.80426,1161952038.6175,1266830619.26644,1374454131.0674,1482032537.24329,1595105827.43323,1710863388.65032,1832010776.88273,1949608142.88724,2066204745.46553
0,264862575.692357,329086860.061297,396550806.215137,469218260.692477,544256215.889246,627080805.356497,713750705.267659,801721627.143745,892228138.178853,988832476.758857,1089297819.6607,1192694911.54411,1297912543.29869,1405819528.22794,1520957494.82198,1632612399.44104,1753999247.12771,1869588918.81195,1996767064.97276,2122796523.90034
0,280478729.203605,344816016.500169,412862779.24761,486213905.576813,565440665.241942,651013669.646244,734823651.650283,825437464.942366,921144556.947463,1021434909.62333,1129135814.62586,1237451036.13788,1351015037.52631,1465390831.91297,1580894462.37786,1699161894.98011,1825165886.78382,1952031803.7807,2086183869.99075,2208917022.11283
0,260084631.662095,324325515.023751,393058135.466818,466668436.888307,544780687.011209,627592592.402739,710462750.62943,797451365.744977,889961944.188084,986798996.98218,1085940550.57332,1190769950.38747,1300851852.02189,1408751001.25112,1523274123.03121,1640650619.79209,1762091354.23462,1882449230.94269,2006651250.96173,2138168715.74824
0,238988505.955163,300100995.296885,365803163.949389,435938401.723788,509614716.654679,587239270.84514,669254917.864201,754742396.994866,844192175.234612,937168953.166031,1033545248.74362,1132655966.50461,1237017973.96264,1343972284.02715,1453078575.73068,1565058063.64706,1680975422.22929,1798853850.81609,1916246522.49795,2038382905.99687
0,255701479.344408,319654569.612294,387084548.875423,460507315.015022,538065226.125206,617994432.460094,702595048.040745,791351556.571148,885427408.165308,980305315.024905,1080468617.23504,1182446694.41713,1287092278.47437,1395395450.32748,1506883860.22253,1625022927.1728,1739815694.23357,1865066142.05497,1987686963.42221,2112313635.54459
0,265782432.944811,330876279.049873,400580506.361707,475685823.352293,552110096.037138,631867263.446212,719701575.286966,806560614.048341,900318942.73967,996302310.34025,1098786437.21143,1201906686.1803,1305268360.75533,1411076440.5162,1520217481.06643,1635790005.70729,1757040672.49785,1871935774.00101,1992502946.56385,2122286725.10829
0,245698052.835972,308217424.513,373872672.320508,445247138.454665,520080604.345088,598956692.426556,681655638.680892,767415988.50849,855127029.388501,949894209.977415,1046664865.32916,1146454133.06966,1249808049.67052,1354617877.50377,1466041787.07625,1578937198.93096,1693567803.37198,1811299138.54595,1933173572.38479,2052467596.6159
0,238953368.315344,299953513.744001,365663958.126724,434703957.92486,508978274.664081,586376435.199216,667671912.681949,753267231.852017,841479493.551206,933696323.314171,1029365649.88081,1128687436.81919,1231261830.44975,1336531717.73284,1445096665.86073,1557274370.14601,1670963008.68788,1787941312.32936,1907526251.54013,2030045585.26189
0,244871008.490196,305902886.646755,371487310.431828,441280410.870447,515463646.572495,593267215.230299,675403833.130823,763303159.563996,852334502.130945,947097095.309539,1044047031.20685,1145783540.37731,1249050775.23437,1355023444.42588,1464749872.07282,1576621225.68318,1689606180.356,1808599923.99175,1931306670.75961,2052966553.29712
0,311464919.600277,382528262.864745,457005362.773416,534236431.559663,618451970.651112,708245025.529851,803570000.197773,902233808.249207,1000282570.66058,1104447608.51301,1213360701.22615,1327302865.0017,1441223667.30917,1560882473.46108,1688320250.78088,1819553690.1002,1945909511.48723,2082353375.00405,2211523494.97227,2343840877.88833
0,275875228.694819,341671075.46543,412423153.377422,485219059.497276,564876001.638814,648424906.699965,733736827.284194,824924410.869673,923105449.518375,1025016931.6245,1126394387.32917,1232218077.59565,1339061346.67739,1451522215.07153,1564351856.161,1680371501.89817,1802793214.67884,1925462194.88355,2053680180.30033,2185374744.86452
0,274616552.080727,340292110.118541,408720718.762914,484369147.082011,562794312.066315,645475617.925285,732944415.092274,826949271.328113,919930631.314388,1017625164.82239,1119135632.64278,1224236414.71633,1337268095.63857,1449486619.33129,1567064426.35801,1681558289.24859,1800263037.61454,1924873758.80947,2049691290.99703,2173358357.5205
0,305651924.2536,373362666.317709,449278510.309821,529297973.447644,614300112.669096,702158512.308907,792714391.699278,889527228.586698,985740923.067779,1093814319.58996,1206107063.84496,1319516809.73832,1432892460.79642,1556448975.74567,1677945612.33194,1807899373.35198,1935576246.22633,2068843788.21502,2201226195.88442,2338240732.76469
0,292994117.051347,360575306.934482,433459417.726438,511991682.460302,594665278.900473,680346241.628234,768477904.115912,867830751.368116,968713457.440268,1070961481.97805,1177274980.65763,1284499133.69677,1400981804.72189,1514755893.26091,1638369869.6291,1764829463.81314,1900695843.95124,2031651618.52472,2165760727.45669,2292083208.68192
0,281077576.400143,347643689.299863,417516766.067007,494016098.220419,572576885.036245,657062425.015591,746590907.936008,839828608.801309,935239943.193379,1039009121.22759,1145088269.47286,1256354876.50664,1368256923.06073,1488431441.06553,1608965899.59671,1728459797.62756,1849152184.44907,1980489662.18948,2108653122.57157,2240800475.56089
0,307805016.865205,377470151.279748,453113612.82113,532281587.046318,617903480.011003,707003781.550102,802250738.052676,899971741.55408,1002839145.32901,1109844312.228,1221541374.88355,1327222470.69186,1452098147.2209,1574044295.71038,1703390134.75021,1822729868.81655,1946373398.19945,2068350495.89414,2193078734.14493,2324036911.98426
0,282640380.786583,349341955.770832,421176022.021881,497018136.475053,577720198.640151,664237301.442814,754590483.554029,847962704.900425,944892766.93587,1046035694.13346,1150457919.67145,1256770640.50847,1367228545.83723,1487097617.72665,1599303943.88238,1718722499.53246,1846993731.85556,1975941447.51841,2107061807.06461,2240755906.99659
0,286105196.400601,352815363.195806,425100532.53037,503356089.269538,585901176.506072,669988074.632197,759804329.781603,854956087.841834,951219957.854528,1051055825.8904,1162317537.44391,1269007409.19561,1380682421.64989,1492959735.85568,1611039036.37886,1738727366.1739,1856308863.85301,1979563313.47018,2101553316.39809,2218135975.88333
0,238647105.026027,299962609.725239,365446661.058118,435014138.33362,509160776.527653,587349693.755719,668694429.251537,755076446.937457,844409665.832629,937104760.126023,1032149113.82632,1130951274.5394,1234828938.57729,1341506487.16744,1450367681.15226,1562133106.03675,1673925350.57181,1789103199.88119,1907506318.19827,2028920639.64211
0,259782137.372494,324006303.617187,391273312.792323,463356580.947318,541155775.754991,622933012.284489,708961988.516531,796674664.708026,888767428.526795,985424173.041065,1085579781.02069,1189398229.58615,1296251591.9913,1406845846.59088,1516915783.65918,1631646058.88549,1752820014.31062,1875204562.97236,1993694929.30227,2120437876.47709
0,255459788.729562,318636577.367511,385582953.816703,457126108.023501,532133191.927245,612301850.556246,696754221.726802,785763258.902087,878043886.207252,971977936.609857,1072416012.6218,1175451056.94792,1283243059.88328,1390754854.7015,1504331970.41359,1622063469.01837,1736632049.46467,1857326035.06574,1974933956.97405,2095813036.89572
0,239249030.923399,300649503.901012,366048775.948484,435921722.04355,509841487.54437,587312068.100382,668367815.498411,753135677.38464,842829612.974896,935975262.423167,1033136736.76159,1132778856.12955,1234999304.85107,1342158018.45686,1449706084.58895,1559923908.73353,1675172649.55577,1790895179.2871,1911670626.79884,2031961885.71991
0,272336135.537902,338197303.328749,408040742.766816,481807416.758229,560029830.121819,640769099.590705,728030801.94834,816829167.180222,909672500.290015,1009016633.28972,1114161075.59065,1220343646.44653,1326765467.03397,1438950596.81897,1553668873.511,1670366292.88839,1791325189.56361,1920337503.79688,2040105138.23204,2166789499.88603
0,262271068.636594,325855945.649776,393337765.172333,465342888.54352,539525458.244334,618953793.782042,702804428.708185,788364349.732566,884006800.446054,980184459.468946,1082851755.60663,1181487013.14819,1286857360.24447,1393170555.33635,1497204488.01911,1612091058.93535,1731279170.41015,1854784057.17975,1969658919.98947,2099332394.95984
0,267551882.228461,331886876.226234,399938321.640846,472970050.20713,551111086.725612,634412142.513093,719324377.478867,810670735.508732,903121277.738296,999771441.984333,1103433298.45005,1208674452.75174,1316128780.14143,1429403058.49452,1541680831.50885,1658626057.77011,1776388089.66279,1898504043.14743,2026537466.87126,2154829441.65875
0,272808655.033752,339050485.419854,408438404.327563,483669789.523044,563609710.839401,646703716.518327,736236377.111356,827566622.313606,923059620.732066,1022267453.86401,1125382240.79602,1233471499.93742,1343677968.25632,1456109733.89403,1574148105.20989,1695616420.77164,1819401049.14424,1943073993.52606,2067970877.21257,2198096385.2216
0,285769565.702663,351642703.968343,424428176.610408,498840732.365771,576728891.008579,659602998.658005,746941133.028474,838500634.155322,930065776.066751,1032684121.7784,1136045899.36798,1241778552.65194,1352817790.25509,1465220469.86993,1581269850.07729,1690003331.46161,1812905077.40028,1937934371.68693,2058288558.37715,2181165598.20943
0,256937938.551736,319927496.638901,386911126.286307,456635133.490303,533981964.830337,615059828.678882,699083315.656764,789953062.126034,879850384.276122,975748967.914446,1074474665.27295,1175838330.57178,1284838571.31405,1393054895.72779,1507704000.99716,1625536581.3793,1741607668.62843,1864663220.15637,1987379083.65894,2110621579.4719
